modelAsset,package,renderer,slotIndex,sourceMaterial,resolvedMaterial,status
"Assets/KamenMap/Models/BG_RAD_KAMEN_C/bg_rad_kamen_floor11_sm.obj","BG_RAD_KAMEN_C","default",0,"BG_RAD_KAMEN_C__bg_rad_kamen_floor11_mi_lsj","BG_RAD_KAMEN_C__bg_rad_kamen_floor11_mi_lsj","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_C/bg_rad_kamen_floor12a_sm.obj","BG_RAD_KAMEN_C","default",0,"BG_RAD_KAMEN_C__bg_rad_kamen_floor12_mi_ksr","BG_RAD_KAMEN_C__bg_rad_kamen_floor12_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_C/bg_rad_kamen_floor12a_sm.obj","BG_RAD_KAMEN_C","default",1,"BG_RAD_KAMEN_C__bg_rad_kamen_floor12a_mi_ksr","BG_RAD_KAMEN_C__bg_rad_kamen_floor12a_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_C/bg_rad_kamen_floor12_sm.obj","BG_RAD_KAMEN_C","default",0,"BG_RAD_KAMEN_C__bg_rad_kamen_floor12_mi_ksr","BG_RAD_KAMEN_C__bg_rad_kamen_floor12_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_C/bg_rad_kamen_floor12_sm.obj","BG_RAD_KAMEN_C","default",1,"BG_RAD_KAMEN_C__bg_rad_kamen_floor12a_mi_ksr","BG_RAD_KAMEN_C__bg_rad_kamen_floor12a_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_C/bg_rad_kamen_floor12_sm.obj","BG_RAD_KAMEN_C","default",2,"BG_RAD_KAMEN_C__bg_rad_kamen_floor12b_mi_ksr","BG_RAD_KAMEN_C__bg_rad_kamen_floor12b_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_C/bg_rad_kamen_pillar01a_sm_cjy.obj","BG_RAD_KAMEN_C","default",0,"BG_RAD_KAMEN_C__bg_rad_kamen_pillar01_mi_cjy","BG_RAD_KAMEN_C__bg_rad_kamen_pillar01_mi_cjy","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_C/bg_rad_kamen_pillar01_sm_cjy.obj","BG_RAD_KAMEN_C","default",0,"BG_RAD_KAMEN_C__bg_rad_kamen_pillar01_mi_cjy","BG_RAD_KAMEN_C__bg_rad_kamen_pillar01_mi_cjy","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_C/bg_rad_kamen_pillar02a_sm_cjy.obj","BG_RAD_KAMEN_C","default",0,"BG_RAD_KAMEN_C__bg_rad_kamen_pillar02_mi_hhk","BG_RAD_KAMEN_C__bg_rad_kamen_pillar02_mi_hhk","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_C/bg_rad_kamen_pillar02a_sm_cjy.obj","BG_RAD_KAMEN_C","default",1,"BG_RAD_KAMEN_C__bg_common_crackrock01a_mi_ksr","BG_RAD_KAMEN_C__bg_common_crackrock01a_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_C/bg_rad_kamen_pillar02lowpoly_sm_hhk.obj","BG_RAD_KAMEN_C","default",0,"BG_RAD_KAMEN_C__bg_rad_kamen_pillar02_mi_hhk","BG_RAD_KAMEN_C__bg_rad_kamen_pillar02_mi_hhk","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_C/bg_rad_kamen_pillar02_sm_hhk.obj","BG_RAD_KAMEN_C","default",0,"BG_RAD_KAMEN_C__bg_rad_kamen_pillar02_mi_hhk","BG_RAD_KAMEN_C__bg_rad_kamen_pillar02_mi_hhk","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_C/bg_rad_kamen_pillar03a_sm_cjy.obj","BG_RAD_KAMEN_C","default",0,"BG_RAD_KAMEN_C__bg_rad_kamen_pillar03a_mi","BG_RAD_KAMEN_C__bg_rad_kamen_pillar03a_mi","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_C/bg_rad_kamen_pillar03a_sm_cjy.obj","BG_RAD_KAMEN_C","default",1,"BG_RAD_KAMEN_C__bg_common_crackrock01a_mi_ksr","BG_RAD_KAMEN_C__bg_common_crackrock01a_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_C/bg_rad_kamen_pillar03b_sm_cjy.obj","BG_RAD_KAMEN_C","default",0,"BG_RAD_KAMEN_C__bg_rad_kamen_pillar03_mi_csw","BG_RAD_KAMEN_C__bg_rad_kamen_pillar03_mi_csw","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_C/bg_rad_kamen_pillar03b_sm_cjy.obj","BG_RAD_KAMEN_C","default",1,"BG_RAD_KAMEN_C__bg_common_crackrock01a_mi_ksr","BG_RAD_KAMEN_C__bg_common_crackrock01a_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_C/bg_rad_kamen_pillar03_sm_csw.obj","BG_RAD_KAMEN_C","default",0,"BG_RAD_KAMEN_C__bg_rad_kamen_pillar03_mi_csw","BG_RAD_KAMEN_C__bg_rad_kamen_pillar03_mi_csw","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_C/bg_rad_kamen_pillar04_sm_kjs.obj","BG_RAD_KAMEN_C","default",0,"BG_RAD_KAMEN_C__bg_rad_kamen_pillar04_mi_kjs","BG_RAD_KAMEN_C__bg_rad_kamen_pillar04_mi_kjs","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_C/bg_rad_kamen_pillar05_sm.obj","BG_RAD_KAMEN_C","default",0,"BG_RAD_KAMEN_C__bg_rad_kamen_pillar05_mi_cwk","BG_RAD_KAMEN_C__bg_rad_kamen_pillar05_mi_cwk","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_C/bg_rad_kamen_pillar05_sm.obj","BG_RAD_KAMEN_C","default",1,"BG_RAD_KAMEN_C__bg_rad_kamen_pillar05a_mi_cwk","BG_RAD_KAMEN_C__bg_rad_kamen_pillar05a_mi_cwk","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_C/bg_rad_kamen_pillar06a_sm_cjy.obj","BG_RAD_KAMEN_C","default",0,"BG_RAD_KAMEN_C__bg_rad_kamen_pillar06_mi_cjy","BG_RAD_KAMEN_C__bg_rad_kamen_pillar06_mi_cjy","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_C/bg_rad_kamen_pillar06_sm_cjy.obj","BG_RAD_KAMEN_C","default",0,"BG_RAD_KAMEN_C__bg_rad_kamen_pillar06_mi_cjy","BG_RAD_KAMEN_C__bg_rad_kamen_pillar06_mi_cjy","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_C/bg_rad_kamen_pillar10_sm_alchemy.obj","BG_RAD_KAMEN_C","default",0,"BG_RAD_KAMEN_C__bg_rad_kamen_pillar10_mi_alchemy","BG_RAD_KAMEN_C__bg_rad_kamen_pillar10_mi_alchemy","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_C/bg_rad_kamen_pillar10_sm_alchemy.obj","BG_RAD_KAMEN_C","default",1,"BG_RAD_KAMEN_C__bg_rad_kamen_pillar10a_mi_alchemy","BG_RAD_KAMEN_C__bg_rad_kamen_pillar10a_mi_alchemy","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_C/bg_rad_kamen_pillar10_sm_alchemy.obj","BG_RAD_KAMEN_C","default",2,"BG_RAD_KAMEN_C__bg_rad_kamen_pillar01_mi_cjy","BG_RAD_KAMEN_C__bg_rad_kamen_pillar01_mi_cjy","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_C/bg_rad_kamen_pillar11_sm_alchemy.obj","BG_RAD_KAMEN_C","default",0,"BG_RAD_KAMEN_C__bg_rad_kamen_pillar11_mi_alchemy","BG_RAD_KAMEN_C__bg_rad_kamen_pillar11_mi_alchemy","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_column01a_sm_hhk.obj","BG_RAD_KAMEN_D","default",0,"BG_RAD_KAMEN_D__bg_rad_kamen_housedome01_mi_hhk","BG_RAD_KAMEN_D__bg_rad_kamen_housedome01_mi_hhk","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_column01_sm_hhk.obj","BG_RAD_KAMEN_D","default",0,"BG_RAD_KAMEN_D__bg_rad_kamen_housedome01_mi_hhk","BG_RAD_KAMEN_D__bg_rad_kamen_housedome01_mi_hhk","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_column02_sm_jjh.obj","BG_RAD_KAMEN_D","default",0,"BG_RAD_KAMEN_D__bg_rad_kamen_gate01_mi_jjh","BG_RAD_KAMEN_D__bg_rad_kamen_gate01_mi_jjh","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_column02_sm_jjh.obj","BG_RAD_KAMEN_D","default",1,"BG_RAD_KAMEN_D__bg_rad_kamen_gate01a_mi_jjh","BG_RAD_KAMEN_D__bg_rad_kamen_gate01a_mi_jjh","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_deco01_sm_hhk.obj","BG_RAD_KAMEN_D","default",0,"BG_RAD_KAMEN_D__bg_rad_kamen_housedome01c_mi_hhk","BG_RAD_KAMEN_D__bg_rad_kamen_housedome01c_mi_hhk","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_deco02_sm_hhk.obj","BG_RAD_KAMEN_D","default",0,"BG_RAD_KAMEN_D__bg_rad_kamen_housedome01c_mi_hhk","BG_RAD_KAMEN_D__bg_rad_kamen_housedome01c_mi_hhk","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_deco03_sm_hhk.obj","BG_RAD_KAMEN_D","default",0,"BG_RAD_KAMEN_D__bg_rad_kamen_housedome01c_mi_hhk","BG_RAD_KAMEN_D__bg_rad_kamen_housedome01c_mi_hhk","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_deco04_sm_jjh.obj","BG_RAD_KAMEN_D","default",0,"BG_RAD_KAMEN_D__bg_rad_kamen_gate01_mi_jjh","BG_RAD_KAMEN_D__bg_rad_kamen_gate01_mi_jjh","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_deco04_sm_jjh.obj","BG_RAD_KAMEN_D","default",1,"BG_RAD_KAMEN_D__bg_rad_kamen_gate01a_mi_jjh","BG_RAD_KAMEN_D__bg_rad_kamen_gate01a_mi_jjh","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_deco05_sm_jjh.obj","BG_RAD_KAMEN_D","default",0,"BG_RAD_KAMEN_D__bg_rad_kamen_gate01_mi_jjh","BG_RAD_KAMEN_D__bg_rad_kamen_gate01_mi_jjh","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_deco06_sm_jjh.obj","BG_RAD_KAMEN_D","default",0,"BG_RAD_KAMEN_D__bg_rad_kamen_gate01b_mi_jjh","BG_RAD_KAMEN_D__bg_rad_kamen_gate01b_mi_jjh","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_gate01_sm_jjh.obj","BG_RAD_KAMEN_D","default",0,"BG_RAD_KAMEN_D__bg_rad_kamen_gate01_mi_jjh","BG_RAD_KAMEN_D__bg_rad_kamen_gate01_mi_jjh","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_gate01_sm_jjh.obj","BG_RAD_KAMEN_D","default",1,"BG_RAD_KAMEN_D__bg_rad_kamen_gate01a_mi_jjh","BG_RAD_KAMEN_D__bg_rad_kamen_gate01a_mi_jjh","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_gate01_sm_jjh.obj","BG_RAD_KAMEN_D","default",2,"BG_RAD_KAMEN_D__bg_ple_common_bridge02_mi_ksr","BG_RAD_KAMEN_D__bg_ple_common_bridge02_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_gate01_sm_jjh.obj","BG_RAD_KAMEN_D","default",3,"BG_RAD_KAMEN_D__bg_rad_kamen_gate01b_mi_jjh","BG_RAD_KAMEN_D__bg_rad_kamen_gate01b_mi_jjh","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_housedome01a_sm_hhk.obj","BG_RAD_KAMEN_D","default",0,"BG_RAD_KAMEN_D__bg_rad_kamen_housedome01_mi_hhk","BG_RAD_KAMEN_D__bg_rad_kamen_housedome01_mi_hhk","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_housedome01a_sm_hhk.obj","BG_RAD_KAMEN_D","default",1,"BG_RAD_KAMEN_D__bg_rad_kamen_housedome01a_mi_hhk","BG_RAD_KAMEN_D__bg_rad_kamen_housedome01a_mi_hhk","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_housedome01a_sm_hhk.obj","BG_RAD_KAMEN_D","default",2,"BG_RAD_KAMEN_D__bg_rad_kamen_housedome01b_mi_hhk","BG_RAD_KAMEN_D__bg_rad_kamen_housedome01b_mi_hhk","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_housedome01a_sm_hhk.obj","BG_RAD_KAMEN_D","default",3,"BG_RAD_KAMEN_D__bg_rad_kamen_housedome01c_mi_hhk","BG_RAD_KAMEN_D__bg_rad_kamen_housedome01c_mi_hhk","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_housedome01a_sm_hhk.obj","BG_RAD_KAMEN_D","default",4,"BG_RAD_KAMEN_D__bg_rad_illiakan_column01c_mi_rsh","BG_RAD_KAMEN_D__bg_rad_illiakan_column01c_mi_rsh","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_housedome01_sm_hhk.obj","BG_RAD_KAMEN_D","default",0,"BG_RAD_KAMEN_D__bg_rad_kamen_housedome01_mi_hhk","BG_RAD_KAMEN_D__bg_rad_kamen_housedome01_mi_hhk","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_housedome01_sm_hhk.obj","BG_RAD_KAMEN_D","default",1,"BG_RAD_KAMEN_D__bg_rad_kamen_housedome01a_mi_hhk","BG_RAD_KAMEN_D__bg_rad_kamen_housedome01a_mi_hhk","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_housedome01_sm_hhk.obj","BG_RAD_KAMEN_D","default",2,"BG_RAD_KAMEN_D__bg_rad_kamen_housedome01b_mi_hhk","BG_RAD_KAMEN_D__bg_rad_kamen_housedome01b_mi_hhk","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_housedome01_sm_hhk.obj","BG_RAD_KAMEN_D","default",3,"BG_RAD_KAMEN_D__bg_rad_kamen_housedome01c_mi_hhk","BG_RAD_KAMEN_D__bg_rad_kamen_housedome01c_mi_hhk","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_wall01_sm_hhk.obj","BG_RAD_KAMEN_D","default",0,"BG_RAD_KAMEN_D__bg_rad_kamen_housedome01_mi_hhk","BG_RAD_KAMEN_D__bg_rad_kamen_housedome01_mi_hhk","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_wall02_sm_hhk.obj","BG_RAD_KAMEN_D","default",0,"BG_RAD_KAMEN_D__bg_rad_kamen_housedome01a_mi_hhk","BG_RAD_KAMEN_D__bg_rad_kamen_housedome01a_mi_hhk","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_wall02_sm_jjh.obj","BG_RAD_KAMEN_D","default",0,"BG_RAD_KAMEN_D__bg_rad_kamen_gate01b_mi_jjh","BG_RAD_KAMEN_D__bg_rad_kamen_gate01b_mi_jjh","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_wall03_sm_hhk.obj","BG_RAD_KAMEN_D","default",0,"BG_RAD_KAMEN_D__bg_rad_kamen_housedome01b_mi_hhk","BG_RAD_KAMEN_D__bg_rad_kamen_housedome01b_mi_hhk","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_wall03_sm_jjh.obj","BG_RAD_KAMEN_D","default",0,"BG_RAD_KAMEN_D__bg_rad_kamen_gate01b_mi_jjh","BG_RAD_KAMEN_D__bg_rad_kamen_gate01b_mi_jjh","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_wall04_sm_hhk.obj","BG_RAD_KAMEN_D","default",0,"BG_RAD_KAMEN_D__bg_rad_kamen_housedome01a_mi_hhk","BG_RAD_KAMEN_D__bg_rad_kamen_housedome01a_mi_hhk","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_window01_sm_psy.obj","BG_RAD_KAMEN_D","default",0,"BG_RAD_KAMEN_D__bg_rad_kamen_window01a_mi_psy","BG_RAD_KAMEN_D__bg_rad_kamen_window01a_mi_psy","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_window01_sm_psy.obj","BG_RAD_KAMEN_D","default",1,"BG_RAD_KAMEN_D__bg_rad_kamen_window01b_mi_psy","BG_RAD_KAMEN_D__bg_rad_kamen_window01b_mi_psy","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_D/bg_rad_kamen_window02_sm_hhk.obj","BG_RAD_KAMEN_D","default",0,"BG_RAD_KAMEN_D__bg_rad_kamen_housedome01b_mi_hhk","BG_RAD_KAMEN_D__bg_rad_kamen_housedome01b_mi_hhk","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rock01a_sm.obj","BG_RAD_KAMEN_STONE_A","default",0,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock01_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock01_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rock01a_sm.obj","BG_RAD_KAMEN_STONE_A","default",1,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rock01_sm.obj","BG_RAD_KAMEN_STONE_A","default",0,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock01_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock01_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rock02a_sm.obj","BG_RAD_KAMEN_STONE_A","default",0,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rock02b_sm.obj","BG_RAD_KAMEN_STONE_A","default",0,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rock02c_sm.obj","BG_RAD_KAMEN_STONE_A","default",0,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rock02d_sm.obj","BG_RAD_KAMEN_STONE_A","default",0,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rock02e_sm.obj","BG_RAD_KAMEN_STONE_A","default",0,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rock02f_sm.obj","BG_RAD_KAMEN_STONE_A","default",0,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rock02g_sm.obj","BG_RAD_KAMEN_STONE_A","default",0,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rock02_sm.obj","BG_RAD_KAMEN_STONE_A","default",0,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockdeco01a_sm.obj","BG_RAD_KAMEN_STONE_A","default",0,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockdeco01b_sm.obj","BG_RAD_KAMEN_STONE_A","default",0,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockdeco01c_sm.obj","BG_RAD_KAMEN_STONE_A","default",0,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockdeco01_sm.obj","BG_RAD_KAMEN_STONE_A","default",0,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockfloor01alowpoly_sm.obj","BG_RAD_KAMEN_STONE_A","default",0,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor01_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor01_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockfloor01alowpoly_sm.obj","BG_RAD_KAMEN_STONE_A","default",1,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor01a_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor01a_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockfloor01alowpoly_sm.obj","BG_RAD_KAMEN_STONE_A","default",2,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockfloor01a_sm.obj","BG_RAD_KAMEN_STONE_A","default",0,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor01_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor01_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockfloor01a_sm.obj","BG_RAD_KAMEN_STONE_A","default",1,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor01a_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor01a_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockfloor01a_sm.obj","BG_RAD_KAMEN_STONE_A","default",2,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockfloor01_sm.obj","BG_RAD_KAMEN_STONE_A","default",0,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor01_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor01_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockfloor01_sm.obj","BG_RAD_KAMEN_STONE_A","default",1,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor01a_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor01a_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockfloor02_sm.obj","BG_RAD_KAMEN_STONE_A","default",0,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor02_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor02_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockfloor03a_sm.obj","BG_RAD_KAMEN_STONE_A","default",0,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor03_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor03_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockfloor03a_sm.obj","BG_RAD_KAMEN_STONE_A","default",1,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor03a_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor03a_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockfloor03b_sm.obj","BG_RAD_KAMEN_STONE_A","default",0,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor03_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor03_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockfloor03b_sm.obj","BG_RAD_KAMEN_STONE_A","default",1,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor03a_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor03a_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockfloor03c_sm.obj","BG_RAD_KAMEN_STONE_A","default",0,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor03_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor03_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockfloor03d_sm.obj","BG_RAD_KAMEN_STONE_A","default",0,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor03a_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor03a_mi_ksr","matched"
